York,New York (City),MADISON AVE AT HARLEM RVR,T0 MADISON AVENUE PARKING LOT ROAD,42 - City,1960,01/29/2016,FO,4.97
York,New York (City),OVER HARLEM RV IN HARLEM,THIRD AVENUE Harlem Rivr Dr NB,42 - City,2005,08/26/2016,FO,5.97
York,New York (City),MANHATTAN,TO E125TH STREET FROM HARLEM RVR D,2U - MTA Bridges and,1936,12/02/2016,SD,6.28
"",,,,Tunnels (aka TBTA),,,,
York,New York (City),BROOKLYN BR OVER EAST RVR,TO FDR DR N BND TO BKLN FRM FDR,42 - City,1955,07/15/2016,FO,5.77
York,New York (City),S OF GEORGE WASHINGTON BR,TO GWB OPP 171 ST RIVERSIDE DRIVE,42 - City,1930,02/09/2016,FO,4.50
York,New York (City),BROOKLYN BR OVER EAST RVR,TO PARK ROW ROSE STREET,42 - City,1970,09/14/2016,FO,5.06
York,New York (City),BROOKLYN BR OVER EAST RVR,TO PEARL STREET LAND ADJ TO BRDG,42 - City,1968,06/01/2016,FO,6.28
York,New York (City),NE END OF CENTRAL PARK,TRANSVERSE ROAD 1 PED WALK NEAR 5AV,42 - City,1900,02/04/2016,FO,4.64
York,New York (City),IN MANHATTAN,TUDOR CITY PLACE EAST 42ND STREET,42 - City,1950,01/22/2016,FO,4.87
York,New York (City),0.6MI SW JCT EAST R &495I,TUNNEL ENT STREET 495IX,2U - MTA Bridges and,1939,07/14/2015,FO,5.44
"",,,,Tunnels (aka TBTA),,,,
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,New York County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
York,New York (City),IN MIDTOWN MANHATTAN,UNITED NATIONS PL FIRST AVE TUNNEL,42 - City,1950,05/18/2016,FO,6.42
York,New York (City),IN WEST MANHATTAN,W 37TH STREET DYER AVENUE,2W - Port Authority of NY,1935,06/26/2017,FO,5.88
"",,,,and NJ,,,,
York,New York (City),IN WEST MANHATTAN,W 38TH STREET DYER AVENUE,2W - Port Authority of NY,1935,06/29/2017,FO,5.56
"",,,,and NJ,,,,
York,New York (City),IN SW END OF CENTRAL PK,W 65TH ST EASTBD BRIDLE PATH W END,42 - City,1950,01/12/2016,FO,5.10
York,New York (City),IN WEST MANHATTAN,W. 36TH ST & DYER AVE 495I NY EXPWAY,2W - Port Authority of NY,1954,06/26/2017,FO,4.63
"",,,,and NJ,,,,
York,New York (City),0.10MI E OF 95I & US 9,WADSWORTH AVE 95IX,2W - Port Authority of NY,1959,08/11/2017,FO,4.45
"",,,,and NJ,,,,
York,New York (City),OVER 134TH ST- RIV DR VIA,WEST 134TH STREET TERRAIN,42 - City,1935,05/31/2017,N,6.55
York,New York (City),AT HARLEM,WEST 153RD STREET ADAM CLTN PO BLVD,42 - City,1935,01/28/2016,SD,4.61
York,New York (City),WEST 158TH STREET,WEST 158TH STREET RIVERSIDE DRIVE,42 - City,1996,10/22/2015,FO,5.92
York,New York (City),AT WASHINGTON HEIGHTS,WEST 181ST STREET RAMP TO WASH BR,42 - City,1940,01/27/2016,FO,5.03
York,New York (City),OVER HARLEM RV NR FORDHAM,WEST 207TH STREET HARLEM RIVER,42 - City,1904,07/29/2016,FO,5.69
York,New York (City),IN WEST MANHATTAN,WEST 31ST STREET AMTRAK LAYUP TRKS,42 - City,1910,10/24/2016,SD,3.51
York,New York (City),IN WEST MANHATTAN,WEST 33RD STREET 495IX,2W - Port Authority of NY,1956,06/23/2017,FO,5.00
"",,,,and NJ,,,,
York,New York (City),IN WEST MANHATTAN,WEST 33RD STREET AMTRAK W SIDE CON,42 - City,1939,02/11/2016,FO,4.50
York,New York (City),IN WEST MANHATTAN,WEST 33RD STREET LAND ADJ T/AMTRAK,42 - City,1939,05/03/2017,FO,
York,New York (City),IN WEST MANHATTAN,WEST 34TH STREET 495IX,2W - Port Authority of NY,1956,07/14/2017,FO,4.99
"",,,,and NJ,,,,
York,New York (City),W34TH ST-30TH ST O/AMTRAK,WEST 34TH STREET AMTRAK W SIDE CON,42 - City,1934,05/09/2017,FO,5.21
York,New York (City),IN WEST MANHATTAN,WEST 35TH STREET 495IX,2W - Port Authority of NY,1956,07/05/2017,FO,6.31
"",,,,and NJ,,,,
York,New York (City),W 35TH & AMTRAK 30TH ST B,WEST 35TH STREET AMTRAK W SIDE CON,42 - City,1934,11/03/2016,SD,5.11
York,New York (City),W 36TH - 30TH ST BRCH CSX,WEST 36TH STREET AMTRAK W SIDE CON,42 - City,1934,12/04/2015,FO,4.43
York,New York (City),IN WEST MANHATTAN,WEST 37TH STREET 495 IX,2W - Port Authority of NY,1956,07/12/2017,FO,5.46
"",,,,and NJ,,,,
York,New York (City),IN MANHATTAN,WEST 37TH STREET AMTRAK W SIDE CON,42 - City,1934,12/04/2015,FO,6.08
York,New York (City),IN WEST MANHATTAN,WEST 38TH STREET 495 IX,2W - Port Authority of NY,1956,07/13/2017,FO,5.80
"",,,,and NJ,,,,
York,New York (City),IN WEST MANHATTAN,WEST 38TH STREET AMTRAK W SIDE CON,42 - City,1934,07/18/2016,SD,4.06
York,New York (City),IN WEST MANHATTAN,WEST 39TH STREET AMTRAK W SIDE CON,42 - City,1934,07/18/2016,SD,4.29
York,New York (City),IN WEST MANHATTAN,WEST 39TH STREET DYER AVENUE,2W - Port Authority of NY,1936,06/28/2017,FO,6.04
"",,,,and NJ,,,,
York,New York (City),IN WEST MANHATTAN,WEST 40TH STREET AMTRAK W SIDE CON,42 - City,1935,07/26/2016,FO,4.11
York,New York (City),IN MANHATTAN,WEST 41ST STREET AMTRAK W SIDE CON,42 - City,1935,07/26/2016,FO,4.13
York,New York (City),IN MANHATTAN,WEST 42ND STREET AMTRAK W SIDE CON,42 - City,1934,11/18/2016,FO,4.50
York,New York (City),IN W MANHATTAN,WEST 43RD STREET AMTRK W.SIDE CONN,42 - City,1934,06/09/2016,FO,4.44
York,New York (City),IN W MANHATTAN,WEST 44TH STREET AMTRK W.SIDE CONN,42 - City,1934,06/09/2016,FO,4.22
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,New York County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty,Municipality,Location,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
York,New York (City),IN SW MANHATTAN,WEST 45TH STREET AMTRK W.SIDE CONN,42 - City,1934,06/16/2016,FO,5.05
York,New York (City),IN MANHATTAN,WEST 46TH STREET AMTRK W.SIDE CONN,42 - City,1934,06/16/2016,FO,4.59
York,New York (City),IN MANHATTAN,WEST 47TH STREET AMTRK W.SIDE CONN,42 - City,1934,06/18/2016,FO,4.46
York,New York (City),IN MANHATTAN,WEST 48TH STREET AMTRAK W.SIDE CON,42 - City,1934,06/18/2016,FO,4.24
York,New York (City),IN MANHATTAN,WEST 49TH STREET AMTRAK W.SIDE CON,42 - City,1934,06/24/2016,FO,3.84
York,New York (City),IN WEST MANHATTAN,WEST 50TH STREET AMTRAK W.SIDE CON,42 - City,1934,06/22/2016,FO,4.48
York,New York (City),IN MANHATTAN,WEST 51ST STREET AMTRAK W.SIDE CON,42 - City,1934,06/22/2016,FO,4.18
York,New York (City),IN MANHATTAN,WEST 52ND STREET AMTRAK W.SIDE CON,42 - City,1934,06/24/2016,FO,4.65
York,New York (City),IN MANHATTAN,WEST 53RD STREET AMTRAK W.SIDE CON,42 - City,1936,06/30/2016,FO,4.73
York,New York (City),IN MANHATTAN,WEST 54TH STREET AMTRAK W.SIDE CON,42 - City,1935,06/30/2016,FO,4.66
York,New York (City),IN MANHATTAN,WEST 55TH STREET AMTRAK W.SIDE CON,42 - City,1935,07/02/2016,FO,4.59
York,New York (City),AT WEST MANHATTAN,WEST 56TH STREET AMTRAK W SIDE CON,42 - City,1935,07/02/2016,FO,4.87
York,New York (City),IN MANHATTAN,WEST 57TH STREET AMTRAK W SIDE CON,42 - City,1934,07/07/2016,FO,4.54
York,New York (City),IN MANHATTAN,WEST 58TH STREET AMTRAK W SIDE CON,42 - City,1934,07/07/2016,FO,4.24
York,New York (City),W68ST E PF ROVERSODE DRVE,WEST 68TH STREET AMTRAK,42 - City,2000,11/19/2015,FO,6.54
York,New York (City),W70 ST E OF RIVERSIDE DRS,WEST 70TH STREET AMTRAK,42 - City,2000,11/07/2015,N,5.54
York,New York (City),95I OVER HUDSON RIVER,WEST BUS RAMP 95IXWESTBOUND UL,2W - Port Authority of NY,1962,07/14/2017,FO,4.33
"",,,,and NJ,,,,
York,New York (City),IN CENTRAL PARK,WEST DRIVE 79TH ST TRANSVERS,42 - City,1920,04/05/2016,SD,4.77
York,New York (City),IN CENTRAL PARK,WEST DRIVE 86TH ST TRANSVERS,42 - City,1920,04/06/2016,FO,5.39
York,New York (City),IN CENTRAL PARK,WEST DRIVE 97TH ST TRANSVERS,42 - City,1920,04/06/2016,FO,4.35
York,New York (City),SW END OF CENTRAL PARK,WEST DRIVE BRIDLE OPP 64 ST,42 - City,1862,01/14/2016,N,4.67
York,New York (City),IN CENTRAL PARK,WEST DRIVE FEEDER TO LAKE,42 - City,1860,01/14/2016,FO,5.00
York,New York (City),SW END OF CENTRAL PARK,WEST DRIVE PED BET 61ST&62ST,42 - City,1860,01/21/2016,N,5.40
York,New York (City),CENTER OF CENTRAL PARK,WEST DRIVE PED WALK OPP 82ST,42 - City,1862,01/15/2016,FO,5.18
York,New York (City),IN CENTRAL PARK,WEST DRIVE PED. OPP 109TH ST,42 - City,1890,02/08/2016,FO,4.25
York,New York (City),SW END OF CENTRAL PARK,WEST DRIVE TRANSVERSE RD 1,42 - City,1900,04/18/2016,FO,3.15
York,New York (City),OVER HARLEM RVR IN HARLEM,WILLIS AVENUE HARLEM RVR DR S/B,42 - City,2010,11/23/2016,FO,6.88
"",,,"NY State Highway Bridge Data:  October 31, 2017",,,,,
"",,,New York County,,,,,
"",,,,,Year,Date,,NYS
"",,,,,Built or,of Last,SD/FO,Condition
nty Municipality,Location,,Feature Carried Feature Crossed,Owner,Replaced,Inspection,Status,Rating
"rrent as of October 31, 2017",,,,,,,,
rally Deficient (SD)/Functionally Obsolete (FO) info is current as of,,,,,,,,
Status,,,,,,,,
"= Structurally Deficient",,,,,,,,
"= Functionally Obsolete",,,,,,,,
Neither SD/FO,,,,,,,,
k = No data available,,,,,,,,
tems,,,,,,,,
k = Data not available,,,,,,,,
ondition Rating,,,,,,,,
"se refer to the narrative, FAQs and the 'Key to New York State Highway Bridge Data' for additional",,,,,,,,
on.,,,,,,,,
